"viento","direccion","temperatura","humedad"
7,280,25.75,8
6.5,307,25.85,6
6.9,288,25.75,5
6.4,287,24.95,5
5.3,289,23.55,6
4.4,234,19.95,13
0.1,240,18.55,14
3.3,106,17.45,14
3.2,112,16.55,15
5.7,90,13.95,15
8.6,81,12.15,18
7.6,71,12.15,18
5.8,57,14.05,15
7.8,61,11.65,15
8.7,59,11.65,15
9.5,78,10.45,15
11.2,66,14.75,11
9.4,62,17.55,9
5.8,51,21.85,7
3,295,23.75,8
5.7,281,24.45,8
6,282,25.35,6
6.7,274,25.65,6
3.5,248,26.15,7
5.6,284,27.35,6
7.1,283,27.35,5
6.9,279,26.85,7
7.7,290,26.35,8
8.4,287,24.15,7
2.8,254,20.85,7
2.5,293,19.05,7
2.4,204,17.85,7
2,180,17.55,8
4.5,94,16.75,8
6.2,98,13.35,11
6,88,13.85,12
1.1,171,10.65,16
3,97,10.35,16
6,80,10.45,15
6.5,84,10.65,17
5.8,67,13.55,15
5.8,43,17.95,12
2.8,308,21.25,13
3.9,287,22.35,13
6.3,279,22.55,13
6,281,23.55,10
7.7,281,24.15,10
6.4,289,24.75,10
6.6,287,25.45,6
6.6,277,25.75,6
6.7,283,25.35,5
6.9,285,24.85,6
6.7,282,22.45,9
5.3,259,20.05,12
3.5,216,17.75,11
2.2,194,15.75,12
1.7,126,15.95,15
3,105,14.55,15
1.3,96,13.35,15
4.8,101,12.45,18
5.2,100,12.25,19
5.9,80,11.65,20
7.8,85,9.95,22
6.5,99,10.65,20
7.8,91,14.05,17
6,77,16.85,14
1.6,324,21.05,12
3.1,254,22.15,11
5.8,290,23.05,12
7,282,24.05,12
7.9,289,24.05,12
7.4,286,24.75,11
7.2,287,24.65,10
8,295,25.65,8
7.8,276,25.75,6
7.7,259,24.75,8
7.8,248,22.85,9
5.5,231,19.15,11
3.1,253,17.65,16
2.8,191,16.45,18
2.7,164,16.25,19
0.7,114,13.75,21
5.5,91,12.35,22
8.3,86,13.05,20
6.8,89,12.25,21
7.2,84,10.45,23
6.7,79,10.25,22
4.9,76,10.35,22
4,74,12.75,20
7.4,76,17.75,15
4.2,352,20.75,13
5.6,286,20.35,14
6.2,283,20.75,14
5.8,284,21.85,13
6.3,291,23.15,10
7.4,281,24.65,7
7.6,278,25.25,7
6.5,290,25.25,7
8,286,25.55,5
7.5,255,24.15,6
7.7,253,21.95,10
4,269,19.45,15
1.5,251,17.35,14
1.9,110,16.45,16
1.6,177,16.55,17
2.5,139,16.75,16
7.5,91,13.25,18
8.5,85,11.65,19
8.8,82,11.55,21
9,85,13.25,19
8.7,83,13.15,19
8.8,79,11.75,19
8.5,78,14.45,16
8.6,78,18.15,12
4.9,67,20.95,11
5.3,277,21.95,12
5.7,286,22.65,13
6.4,290,23.45,11
7.2,288,24.45,9
7.1,287,25.45,8
8.2,281,26.15,7
7.8,278,26.65,6
8.4,273,27.05,5
9.6,247,24.95,9
7.5,270,22.85,11
5.6,258,18.85,18
2.3,184,17.05,19
3.2,90,15.45,20
4.4,98,15.15,20
6.2,89,12.95,20
6.3,95,13.75,20
5.8,91,12.95,20
7,92,11.05,22
8.3,87,10.55,23
8.9,93,10.35,23
9.4,82,10.05,23
9.3,76,12.65,18
8.6,72,17.95,14
4.7,56,21.05,12
4.5,272,23.35,11
6.3,281,22.05,15
6.7,285,23.35,16
5.9,270,24.35,15
7.3,285,25.55,12
6.9,289,25.85,11
7.6,285,26.25,9
7.1,280,25.45,10
8.1,276,25.05,12
9.1,241,22.35,9
5.7,242,19.85,14
3.1,207,18.05,17
2.2,197,16.35,19
2.9,151,17.35,20
3.3,136,17.05,18
8.2,83,13.55,22
5.4,90,14.15,22
3.9,88,10.45,27
2,69,10.75,25
8.1,92,9.95,25
7.8,96,10.75,24
7.3,87,12.25,23
4.4,71,17.35,18
2.9,295,20.05,17
4.8,285,20.65,22
6.3,285,21.45,19
6.6,274,21.75,16
7.9,274,22.75,19
8,275,23.45,19
8.8,274,23.75,18
8.2,280,24.15,16
6.5,272,23.65,18
7.8,288,22.95,19
7.3,284,21.25,22
7.1,241,18.35,21
4.9,208,16.05,21
2.6,198,15.45,28
2.8,171,15.05,28
3.9,168,13.45,34
5.4,96,12.55,34
5.2,89,13.25,32
6.7,89,13.15,32
7.2,84,13.55,30
4.4,62,12.55,29
5.6,80,10.45,33
5.5,48,12.25,31
4.4,66,16.65,25
2.5,277,19.05,25
4.8,286,19.75,27
6.3,273,20.35,29
6.5,293,21.25,27
6.6,274,21.85,26
7.1,293,22.15,22
7.3,275,22.65,19
7.5,279,23.45,14
7.5,275,23.45,13
7.3,290,22.75,13
8,244,20.75,13
4,226,18.05,21
1.2,217,16.55,23
0.8,99,15.65,24
1.8,168,16.15,21
3.3,87,12.15,22
5.3,87,11.65,24
3.4,78,12.75,22
4.2,84,8.85,27
7.8,89,8.95,34
7.2,89,8.95,30
6.6,89,8.35,31
6.7,84,10.95,27
6.5,63,16.85,19
3.2,52,19.55,17
4.1,250,21.75,15
6.1,290,21.75,15
7.5,290,22.65,15
7.3,283,23.55,14
7.7,292,24.25,13
7.3,284,25.05,12
9,272,25.85,9
9.8,244,24.65,11
9.5,251,23.45,14
6.3,261,21.75,16
2.9,236,19.55,13
2.8,326,18.05,16
3.2,108,16.05,18
0.7,264,15.95,17
2.1,94,14.55,22
5,105,11.35,22
4.5,91,10.55,22
5.3,86,9.25,25
3.9,82,10.35,25
7.1,90,9.15,27
7.4,88,8.75,27
6.9,77,11.85,23
7.6,65,16.95,18
3.9,35,20.05,15
5.6,288,21.35,14
6.2,287,21.25,15
5.9,292,21.85,14
7,284,22.85,13
7.4,281,24.05,11
6.2,290,24.95,10
7.1,292,25.35,8
7.9,271,25.15,8
9.9,256,23.85,10
7.1,255,22.05,10
4.9,267,19.15,19
2.9,323,16.85,25
0.4,302,15.35,27
1.5,159,14.55,30
2.3,173,14.75,27
4.2,96,12.65,25
7.4,92,10.55,26
4.9,88,10.15,25
2.1,105,7.65,27
6.6,94,8.35,27
7.4,83,7.65,27
5.2,98,10.65,24
8.8,72,16.35,17
3.8,68,19.35,15
4.2,285,21.25,13
6.2,281,21.35,15
6.1,278,21.85,17
7,271,23.05,15
6.8,279,23.35,12
5.2,278,24.15,11
6.3,295,24.55,10
8.1,290,24.75,13
8.2,253,23.25,13
6.6,233,20.85,11
3.8,254,18.85,17
2.5,210,16.95,20
1.3,287,16.25,18
1.7,76,14.45,18
3.1,104,14.55,18
4.6,92,12.15,21
5.4,91,11.05,23
6.4,92,10.65,28
8.4,83,10.65,29
7,82,11.15,27
8,82,12.25,25
8.3,79,14.45,22
8.3,73,16.95,18
2.1,32,19.95,16
2.8,296,21.25,21
4.5,276,22.55,19
5.6,300,22.85,20
5.3,286,23.25,19
6.2,277,23.35,17
6.4,281,24.15,15
7.4,282,24.25,13
9,285,24.05,16
10,245,21.95,18
7.5,254,19.05,21
6.5,292,17.45,29
4,263,16.15,30
2.7,258,14.95,35
1,99,14.55,37
2.3,113,15.25,38
6.8,86,13.25,37
7.4,83,12.95,38
7.3,77,12.75,35
3.6,70,12.55,37
4.3,86,11.95,40
4.2,71,11.75,43
4.4,66,13.55,40
5.3,37,16.55,34
3.9,31,18.55,31
4,282,18.35,32
4.6,294,19.55,30
6.3,285,20.55,27
7.2,288,22.05,22
7.9,283,23.35,17
6.5,292,23.55,16
6,284,24.05,17
7,278,24.25,13
6.7,236,23.05,25
8.2,255,20.95,24
5.3,264,18.25,25
2.1,304,16.65,28
1,2,14.95,32
2.3,102,13.95,34
0.5,108,14.35,30
3.7,121,14.45,33
5,100,12.15,39
8.8,83,11.25,38
10.2,81,11.95,39
8.2,89,13.15,38
5.9,72,12.65,40
8.3,63,12.65,39
8.2,75,16.85,32
3.6,28,19.85,27
5.6,285,20.55,27
6.7,281,21.15,28
6.4,279,21.35,28
5.8,270,22.25,24
6.3,275,23.25,21
8.3,285,23.85,17
7.6,290,24.65,10
8.5,282,25.05,9
9.2,242,24.45,13
7.4,233,21.85,15
4.1,265,19.35,13
3.7,310,17.25,21
2.1,88,15.25,21
1.3,110,15.45,22
2.5,128,14.65,23
5,95,12.05,27
7.8,86,10.55,28
7,93,11.25,28
4.2,95,10.55,30
7.7,94,10.45,29
6.6,97,8.75,31
7.1,86,11.25,28
6.1,65,16.25,21
2.3,56,19.15,19
5.1,275,21.45,16
6.5,287,21.05,20
7,280,21.75,18
6.9,281,22.95,16
7.6,292,23.35,15
6.4,274,23.75,14
8.1,279,24.15,13
7.1,282,24.55,11
8.9,287,23.65,16
9.6,242,21.15,19
5.5,258,18.15,23
2.2,280,16.55,18
1.2,77,14.45,26
1.7,139,14.85,25
2.3,182,14.85,27
1.1,185,14.55,36
5.8,101,11.05,34
5.7,91,10.15,35
7.1,91,9.85,33
7.6,90,10.25,34
6.1,93,9.05,35
7.2,83,11.25,33
6.4,63,15.45,26
2.9,355,18.15,24
2.1,279,20.25,24
5.7,286,20.65,23
6,285,21.35,18
6.3,283,22.05,16
4.8,287,23.05,15
7.2,273,24.25,15
6.9,262,23.35,15
6.8,288,23.75,14
9.6,279,23.55,18
6.8,271,20.75,21
6.3,265,18.35,20
3.8,255,16.55,18
3,190,14.75,23
3.5,169,14.05,26
3.7,173,14.55,28
2.6,170,14.55,27
7,91,12.15,26
5.7,100,13.05,26
6.5,89,11.15,30
8.3,85,9.25,37
7.3,84,11.15,33
9.5,78,13.25,27
9.6,73,16.25,23
5.7,74,19.25,20
1.8,252,21.75,21
4.7,278,21.85,20
6,278,22.05,20
6.6,287,22.95,18
7.1,289,24.05,16
7.9,271,24.55,16
7.7,280,23.95,15
7.2,285,23.95,14
8.5,290,22.75,15
9.6,283,20.45,12
5.9,245,17.95,9
3,239,16.35,10
3,202,14.75,11
2,204,14.15,11
3,178,13.95,18
3.9,166,14.55,17
6.8,90,12.35,18
4.8,93,12.05,19
5.2,90,9.95,23
2.6,53,8.25,28
7.8,79,9.65,29
7.9,80,12.95,23
8.2,76,16.05,20
2.8,90,18.55,19
2.6,286,20.75,22
5.5,272,20.85,21
7.5,289,21.45,20
8.4,306,21.95,16
9,285,22.95,15
9.3,288,22.55,12
9.6,289,22.55,15
8.1,293,22.05,13
7.7,294,21.45,15
6.2,287,20.45,14
2.9,298,18.15,22
5.4,243,15.65,25
2.4,186,15.15,26
0.8,224,13.65,31
2.8,116,11.75,36
5.5,93,11.75,36
6,90,11.65,36
7,95,10.45,41
9.2,83,8.85,44
9.8,81,8.05,39
10,75,9.55,33
10.9,73,12.25,27
11.2,75,15.05,24
9.6,75,18.45,19
1.3,98,21.05,14
5.8,269,21.25,20
7.5,273,21.25,21
8.8,279,22.25,18
8,283,22.55,14
6.3,282,23.05,12
7.3,283,23.75,11
6.5,287,23.45,8
7.3,286,22.65,12
5.9,290,21.35,15
6.2,269,18.95,21
3.3,235,16.15,28
3.6,182,15.05,27
3.4,182,14.65,27
3.7,118,15.25,24
9.1,84,11.95,28
7.1,78,11.35,30
5.8,74,10.15,31
7.6,74,9.95,30
6.1,71,8.95,29
10.7,76,9.25,23
9,75,12.35,20
7.9,70,15.25,15
1.8,330,18.05,19
4.1,274,20.05,16
6.1,280,20.55,17
5.9,258,21.75,12
6.6,277,22.35,13
7.9,286,23.25,12
6.8,275,23.85,8
5.6,279,24.35,8
7.9,283,24.95,11
7.1,295,24.05,14
8.2,269,22.45,14
6.4,264,19.75,12
3.6,299,18.65,14
0.9,254,16.85,15
1.9,33,15.85,17
5.6,100,13.25,19
6.5,95,12.35,21
5.7,90,12.35,22
7.2,88,11.15,22
7.2,60,10.65,24
6.4,91,10.05,25
6.4,91,9.85,25
6.8,72,11.75,23
6.1,46,15.65,18
3.8,334,18.15,18
3.8,291,19.85,19
5.1,294,21.25,16
6,286,22.25,13
5.2,291,23.25,11
6.8,274,24.55,10
7,291,24.95,9
6.3,299,25.75,6
7.2,283,26.15,5
8.9,262,25.75,8
8.3,223,22.75,13
6.4,213,20.45,12
2.2,335,18.55,16
1.8,73,16.25,18
1.7,80,16.25,18
2.8,115,16.35,17
7.2,88,11.05,19
6.5,101,12.45,17
6.7,102,13.95,19
8.5,79,10.95,23
5.7,75,10.85,23
10.6,81,11.65,22
9.2,82,13.55,18
10.4,78,17.65,15
7.6,44,21.25,11
4.5,289,23.05,12
4.8,274,23.45,11
7.7,282,24.15,10
7.1,289,25.75,8
6.9,278,26.65,6
6.5,266,28.25,3
7.5,260,27.65,3
6.7,291,27.85,4
9.2,241,26.25,9
7.4,230,24.15,13
6.3,302,21.45,14
4.6,291,18.05,23
2.4,100,16.15,26
2.1,120,16.05,28
5.1,96,14.45,26
8,87,13.25,26
7.8,81,12.25,24
8.8,82,12.15,25
11.1,81,12.55,23
9.8,81,14.35,21
12.5,81,15.55,19
8.3,68,18.05,16
8,63,19.95,13
9.2,66,23.75,10
6.1,286,24.25,7
5.7,285,24.25,9
6.9,284,26.15,8
6.5,289,26.65,8
6,291,27.05,7
7.6,290,28.15,6
7.3,266,28.35,6
8.4,276,28.05,5
9.7,247,26.25,9
8,233,24.05,11
3.8,222,21.55,15
2.2,248,20.15,15
1.9,275,18.55,17
2.1,140,16.55,20
5.2,98,15.55,19
6.4,93,13.55,17
6.3,97,12.65,17
6.5,104,13.65,15
7.2,87,13.45,18
7.7,86,12.85,19
7.4,78,13.65,17
10.5,79,17.15,14
11.1,78,20.25,12
9.1,79,23.35,10
2.7,114,25.75,8
6,284,26.35,8
5,285,26.35,8
6.1,263,27.25,8
6.6,289,27.35,7
6.1,288,28.15,5
6.6,276,28.55,5
8.2,252,28.75,5
9.4,252,26.45,10
8.5,237,24.05,8
5.4,232,21.75,17
2.5,283,20.15,14
1.1,186,18.95,10
2.7,94,18.05,12
3.1,99,17.85,13
4.8,100,13.65,14
7.1,89,12.55,16
8,95,14.15,15
8.3,88,14.55,17
6.1,87,14.05,18
7.4,82,15.65,16
7.9,86,17.05,14
9.1,83,21.55,11
7.3,62,23.45,10
3,343,25.75,9
5.2,290,25.15,9
6.5,281,26.65,9
5.3,298,27.05,8
6.5,296,27.15,8
7.9,283,28.35,7
6.4,279,28.25,6
6.5,260,28.05,6
9.2,272,27.15,8
7.3,247,24.85,11
4.5,246,22.05,9
1.4,268,20.35,10
1.4,282,18.55,10
1.4,177,18.75,10
2.8,96,16.85,13
5,92,14.65,13
5.7,102,14.15,14
5,91,14.25,16
7,93,13.15,18
7.9,95,11.45,19
8.4,90,11.45,19
8.7,85,12.75,18
9.2,72,17.65,14
7.7,70,20.85,12
2,309,24.35,11
5.8,282,24.95,11
6.3,281,25.05,11
7.7,280,25.55,11
8.4,276,26.65,10
7.3,276,26.85,9
7,287,26.85,8
6.8,298,26.95,9
9.1,256,26.15,8
7.9,257,22.55,19
4.9,283,20.95,18
2.6,292,17.45,24
1.6,217,15.55,27
0,204,14.35,29
2.5,144,15.15,24
4.9,92,12.55,30
7.8,92,12.45,24
8.8,83,11.85,26
6.1,86,12.45,28
8.7,90,10.25,30
8,75,11.55,29
8.8,79,13.45,25
9.3,73,17.25,20
6.8,67,20.45,17
6.2,286,21.25,18
6.1,286,21.05,21
6.8,283,21.85,23
7.6,279,22.65,18
9,285,23.75,17
8.2,286,23.85,14
7.8,286,23.95,12
7.5,281,23.25,12
6.5,279,22.05,15
6.5,282,21.35,17
4.1,257,19.35,19
3.9,225,17.15,17
3.1,191,15.75,17
1.7,205,14.75,19
2.9,107,13.45,25
5.5,97,11.75,26
6.1,102,11.65,26
6,90,12.05,28
7.2,88,9.95,32
6.2,76,10.15,30
5.3,92,9.65,31
5.7,66,11.25,25
7.5,64,15.25,20
3.4,35,19.25,16
3.6,291,21.15,16
5.8,279,21.85,14
6.4,291,22.65,15
7,287,23.55,14
8.6,277,24.25,14
8.6,269,24.75,11
6.7,297,24.35,11
6.8,271,24.95,9
7,296,24.05,10
7.3,240,21.65,7
4.9,232,19.45,8
1.4,224,18.05,9
0.5,86,16.25,10
2,206,15.25,10
1.2,146,15.35,13
5.9,102,12.25,13
5.1,93,11.85,15
6.5,83,10.25,17
7.6,81,9.25,24
5.7,87,9.75,24
8.5,83,9.55,22
9,80,11.25,19
9.6,74,15.55,15
7.1,67,18.95,13
2.7,276,21.75,14
5.6,286,21.35,19
7.2,285,22.05,20
6.9,278,22.65,18
6.6,304,24.35,14
7.6,291,23.95,14
6.3,295,24.45,11
6.7,277,24.35,11
7.6,286,24.35,11
8.7,287,22.85,14
5.1,270,20.15,15
4.1,246,17.85,16
1,73,15.95,18
2.4,179,17.25,17
2.1,156,16.35,20
6.8,92,12.75,22
6,98,12.75,25
5.3,92,10.25,27
6.7,95,9.25,29
7.5,83,9.05,29
8.2,93,8.75,29
7.8,84,11.35,26
10.7,74,15.05,20
4.9,57,19.25,16
3.4,286,21.25,16
4.7,282,22.45,13
5,281,24.15,11
6.5,288,24.75,9
7.2,287,25.45,9
6.1,270,26.25,7
7.8,266,26.55,5
6.8,288,26.55,7
8.4,261,25.35,12
8.5,240,23.05,15
4.9,229,19.95,18
4.5,211,18.15,22
1.2,356,17.15,22
2.7,92,16.25,25
3.8,104,15.05,26
8.4,88,12.75,26
8.6,87,11.35,27
9.2,82,12.45,26
7.1,85,14.55,26
9,86,12.15,29
9.9,83,11.75,30
9.3,81,13.05,27
11,74,18.35,19
8.8,77,20.15,17
2.7,15,23.25,11
2.4,220,24.65,7
5.8,276,25.25,7
5.5,294,25.65,7
6.2,279,26.65,5
8,268,27.15,4
8.7,281,26.85,4
7.5,288,26.65,4
8.6,261,25.15,8
10,246,23.65,12
4.6,265,21.35,15
3.6,260,19.25,19
2.3,187,17.45,19
2.3,95,15.15,19
4,107,14.95,16
5,95,15.05,15
9.6,83,12.15,18
8.8,87,14.35,19
5.9,99,14.25,19
8.3,85,11.95,22
8.1,88,12.75,20
8.3,77,12.85,19
8.6,65,17.25,15
7.8,66,20.65,12
2.4,360,23.25,10
5.4,280,23.95,9
6.4,266,24.95,10
5,274,25.55,10
7.2,269,26.85,8
6.7,286,26.85,8
6.8,291,26.85,7
6.7,287,27.35,5
10.2,257,25.65,13
7.7,240,24.35,10
5.9,220,21.85,15
1.9,284,20.05,15
1.3,343,19.15,14
3.1,107,18.05,15
1.4,92,17.55,15
4.3,100,14.95,18
5.1,93,14.95,18
8.4,82,15.05,18
6,89,15.75,17
7.5,83,14.35,19
8,88,13.35,20
6.4,83,15.15,18
11.6,76,18.95,15
9.9,71,21.55,12
3.5,61,24.35,10
2.8,345,25.95,8
6.5,294,27.15,8
6.7,269,27.15,6
7.6,272,27.75,5
6.6,255,28.35,5
7.4,281,27.65,6
9.4,248,26.95,9
9.1,252,25.75,10
7.1,222,23.65,15
5,261,21.75,17
3.2,292,20.15,17
1,329,18.15,19
0.8,83,17.15,20
3.9,108,16.15,21
4.8,102,16.35,21
6.8,77,15.75,21
7,83,16.45,21
5.9,92,18.25,20
7.2,79,15.85,22
7.4,79,16.15,22
7.7,81,16.45,21
7.6,77,17.85,20
8,75,20.75,17
6.6,74,22.75,14
3.7,298,26.35,11
5.7,280,25.75,12
6.3,255,25.35,10
8.9,251,25.75,9
6.6,261,25.65,9
8.1,241,25.45,9
8.2,251,24.55,10
8.2,233,23.35,14
5,210,21.35,16
5.6,220,20.15,10
3.4,188,18.45,12
1.9,73,17.45,13
3.6,88,16.45,14
2.2,96,16.85,14
4.5,100,15.45,14
4.3,127,16.55,16
5.5,92,12.15,21
7.8,89,11.35,24
8.7,81,12.15,23
8.5,90,12.15,23
9.2,79,14.15,21
9.7,75,18.05,17
6.7,64,20.75,15
2.7,329,24.05,12
5.7,288,24.35,13
7,280,24.85,13
5.5,288,25.45,12
5.9,286,26.35,10
5.8,285,26.85,9
6.9,279,27.15,9
8.1,268,27.25,9
9.1,240,25.45,15
9.2,228,23.65,12
5.9,238,20.95,17
2.6,323,19.35,19
0.9,36,17.85,18
4.4,115,16.95,19
4.1,120,17.55,20
3.1,98,16.05,17
7.3,88,14.05,20
8.3,91,12.65,22
8.6,82,14.05,21
8.6,85,14.35,22
6.7,84,14.05,22
7.2,78,14.75,22
9.4,71,18.75,18
8.4,61,21.95,15
2.7,51,24.45,13
6.8,277,24.25,14
6.5,285,25.15,13
8.5,288,26.45,12
7.1,281,26.75,11
7.4,290,27.85,10
8.6,299,28.35,8
6.6,279,28.75,7
10.9,248,26.45,9
8,225,24.65,12
6,221,22.05,10
2.5,263,20.05,10
1.6,289,18.45,10
2.7,93,17.75,11
3.8,98,17.75,12
6.4,87,14.15,13
6.5,91,13.15,15
10,81,13.65,16
9.8,81,13.95,16
10.4,81,15.05,15
8.6,82,14.25,16
8.3,76,15.25,17
8.5,67,19.85,14
7.6,67,23.05,11
2.3,70,25.45,10
5.8,301,26.15,8
5.6,269,27.75,7
6.7,272,27.65,7
6.6,263,28.15,6
8.9,264,28.95,6
9.4,249,28.95,6
10.5,246,27.75,7
10.6,225,26.35,8
8.3,228,24.85,10
4.6,219,21.85,12
3,249,20.25,16
2.6,214,19.55,15
3.7,102,18.35,15
5,90,15.65,18
6.5,84,15.35,17
7,82,14.65,17
7.8,83,14.15,17
6.7,81,14.65,16
6.5,71,15.55,14
7.4,73,15.15,14
9.3,71,16.85,13
8.7,74,19.65,11
4,54,21.85,9
2.1,278,24.15,7
4.8,278,25.65,7
6.6,268,26.35,6
4.8,256,27.15,5
7.5,254,28.95,6
10,246,28.65,7
9.7,237,28.05,8
11.3,239,26.25,11
11.1,232,25.55,10
7.8,225,23.35,11
4.2,238,20.95,12
2.5,273,18.85,13
0.9,335,17.85,14
5,90,15.95,15
7.3,83,14.45,16
8.5,89,13.85,17
8.9,96,13.15,18
9.3,84,14.15,18
8.6,83,15.05,17
7.7,86,14.95,17
9,88,14.25,17
9.3,77,16.95,15
9.5,66,20.75,12
7.4,63,23.25,10
5.6,282,23.05,9
6.3,283,23.45,9
7.7,286,25.05,7
8,256,26.65,4
7.9,275,27.15,2
9.6,276,27.85,3
8.4,270,26.85,6
9.4,241,25.65,7
7.6,245,25.05,8
5.7,228,23.55,8
3.6,312,21.35,9
2.1,320,18.55,13
2.9,121,17.15,15
3.2,99,17.65,14
5.2,93,15.45,13
5.2,93,15.75,12
2.5,89,14.25,13
6.7,83,14.05,13
5.5,95,14.45,12
7.8,94,12.05,13
10,81,12.85,14
10.6,82,14.95,13
8.7,76,19.55,10
7.3,73,21.85,9
3.5,296,24.65,10
6.5,285,23.15,11
7.1,286,23.85,13
7.2,280,24.95,13
7.5,290,25.95,10
7,270,26.55,8
7.7,274,27.35,6
7.5,274,27.15,7
8.1,279,26.65,8
7.7,273,24.55,13
5.9,235,21.85,14
3.8,205,19.65,16
3.2,188,18.45,18
3.9,162,17.65,22
3.1,171,17.05,22
4.5,106,15.55,20
6,98,14.65,19
3.8,98,14.65,20
4.1,94,13.55,24
8.2,82,11.75,22
10.3,82,12.45,22
9.8,80,14.55,20
9.3,78,17.65,17
7.5,76,20.05,15
1.2,347,23.05,13
6.5,283,23.65,14
7,273,23.65,13
7.7,277,22.55,13
7.3,274,22.85,15
6.3,270,23.95,13
6.9,284,24.35,12
6.4,286,24.05,12
7.4,276,23.65,12
7.3,284,22.35,16
5.3,268,19.85,19
3,236,17.95,24
3.9,195,16.55,27
4.2,163,15.75,24
3,161,16.45,23
7.7,84,14.05,22
8.9,83,12.45,25
8.5,82,12.65,22
8.6,80,13.55,23
8.7,80,11.85,24
8,71,11.55,25
10.2,78,14.15,22
8.1,71,16.75,19
6,50,19.95,15
2.7,304,22.45,15
6.5,286,21.75,18
7,274,22.15,18
8.6,275,23.25,11
8.7,287,23.45,11
9,269,23.65,10
8.4,274,22.55,10
6.9,287,21.85,11
6.5,287,21.55,13
4.7,269,19.95,18
2.9,196,17.85,21
3.5,186,17.05,24
3.1,189,15.75,28
4,171,15.45,34
5.1,160,14.65,35
5.6,93,14.45,22
6.5,90,12.85,21
5.6,95,11.35,22
4.5,97,11.75,22
6.7,93,9.75,21
6.8,91,10.85,19
7.2,85,10.15,21
8.1,76,15.65,15
5.4,35,17.85,14
3,275,20.45,15
4.2,274,21.85,14
6.9,278,22.35,15
7.2,271,23.25,13
7.7,271,24.55,10
8,284,24.95,9
7.9,273,24.25,10
6.5,291,24.35,8
7.4,289,23.65,11
6.7,285,22.55,12
3.7,258,20.65,14
4.4,227,18.65,13
2.7,196,17.25,12
2.4,186,17.45,12
1.9,186,16.55,13
5.6,94,12.55,17
6.5,96,12.55,20
6.5,91,12.95,22
6.6,92,10.05,27
10.2,85,10.55,25
9.5,79,12.35,21
8,81,13.95,20
9.4,80,17.75,15
8.5,69,20.15,13
1.4,316,22.35,11
5.4,282,24.15,11
6.1,274,24.05,10
7,294,24.45,9
6.2,267,25.15,8
7.6,274,25.85,7
6.4,288,26.25,4
6.9,279,26.15,7
9.9,290,25.05,9
9.3,286,23.25,8
4.6,230,20.15,10
1,296,18.15,14
2.6,86,17.05,12
2.4,108,16.45,13
4.1,108,17.85,11
7.8,90,14.55,13
7.3,91,14.95,17
6.1,92,15.75,15
8.2,81,11.55,22
7.9,78,11.35,18
7.1,76,11.25,18
6.8,76,13.35,16
9.2,64,17.25,12
6,47,19.55,11
2.4,315,22.75,10
5.7,292,23.35,11
6.9,283,23.85,9
6.2,286,24.35,9
7.4,284,25.45,8
7.3,291,25.55,7
7.7,281,26.15,4
7.5,284,26.05,5
9.2,288,24.75,8
7.3,287,23.05,6
5.7,253,20.55,6
3.4,245,18.55,7
3.6,171,17.25,8
3.5,149,18.25,8
5,101,14.55,11
8.5,87,14.35,11
7.4,92,15.45,13
5.8,101,15.35,14
5.8,91,14.95,14
6.6,87,11.85,18
8,83,11.25,16
8,77,12.05,14
7.8,78,15.75,11
6.7,66,19.05,9
2.1,350,22.15,9
5.3,293,21.95,10
7.3,287,22.45,11
6.2,294,22.65,12
6.5,278,23.65,10
7.5,279,23.55,9
5.4,294,24.35,7
5.5,293,24.65,6
5.5,285,23.85,7
6.3,273,22.85,7
5.7,243,19.85,22
4.2,248,18.45,27
1,339,16.35,31
2.1,64,14.95,33
4.8,90,14.45,33
6.4,93,11.75,32
7.5,90,11.55,29
7.3,92,11.85,29
6.9,92,10.45,32
7.1,89,10.35,32
7.6,81,9.65,32
9,80,11.25,27
8.4,68,14.45,18
5.7,64,18.55,16
4.2,297,20.85,13
6,286,20.05,13
6.6,285,20.25,16
7.5,280,22.45,7
7.2,279,22.45,8
7.5,281,22.35,7
5.5,295,22.85,7
5.7,285,22.75,9
4.6,280,23.05,11
8.8,236,20.85,12
5.4,234,18.05,21
5,204,16.35,25
3.4,185,15.05,23
4.2,175,14.35,18
4,144,14.45,14
7,94,12.35,27
5.4,96,11.35,25
5,91,10.05,34
6,96,10.05,34
3.5,89,9.85,35
5.2,93,9.35,33
5.6,96,10.55,29
5.7,74,15.05,21
2.8,279,17.85,18
4.7,282,18.05,18
6.1,283,17.95,16
6.4,273,18.85,19
7.2,279,19.95,15
7.1,287,20.85,11
6.2,275,21.75,9
7.2,288,22.45,10
7.8,281,23.05,10
8.3,279,22.75,12
7.4,270,21.65,11
6.1,237,19.05,10
3.1,264,17.05,12
1.3,24,15.65,14
2.3,116,14.95,15
1.8,144,14.45,17
4.7,96,12.15,18
4.6,92,11.55,19
6.6,95,10.15,24
4.8,84,10.25,22
6.6,96,10.45,21
3.4,81,9.45,22
5.8,94,11.85,21
4.1,85,14.75,18
1.3,18,18.35,15
4.3,287,20.15,14
5.4,284,20.45,15
6.7,289,21.15,14
7.5,288,22.35,14
6.4,292,22.85,12
4.6,294,23.05,11
5.9,285,23.75,11
6.5,288,24.25,10
8.4,276,22.45,15
6.5,275,20.85,19
6.4,286,19.55,21
2.9,295,18.65,20
3.2,276,17.35,20
2.3,78,16.85,22
0.5,171,16.35,24
0.8,138,16.25,24
