"viento","direccion","temperatura","humedad"
7.2,293,19.45,11
7.4,281,19.05,11
6.5,297,18.55,10
4.1,288,17.35,11
4.7,227,14.55,25
3.1,79,11.65,26
5.6,90,7.55,24
8,86,8.25,24
12.5,83,6.15,26
13.6,80,5.85,24
11.7,79,6.45,26
12.8,76,5.15,24
15.5,76,1.95,29
14.8,81,3.05,27
14.6,80,3.65,26
16.2,75,2.35,26
14.6,78,1.25,28
14.2,86,3.95,23
13.8,76,8.15,18
9,81,15.65,9
7.5,66,18.25,6
1.8,113,20.75,4
4.8,299,21.35,5
5.9,286,21.45,6
5.3,271,21.55,6
5.2,277,21.35,6
5,282,20.95,6
4.5,281,19.05,6
2.8,291,16.25,6
3,81,11.65,15
2.4,102,9.05,17
9.1,88,8.25,10
12,77,5.85,12
12,79,6.85,11
16.2,82,5.55,12
16.1,86,4.15,14
16.1,79,3.75,14
14.7,79,2.45,16
13.8,79,5.35,15
16.3,78,4.35,14
15.6,75,5.85,14
15.6,70,4.45,14
10.8,78,12.15,10
9,58,19.05,6
4.9,41,21.55,4
5,271,21.45,6
5,272,21.95,6
5.1,246,22.85,4
6.5,264,22.95,5
7.2,249,22.45,5
6.4,248,20.65,6
2.9,262,17.85,9
2.5,45,14.85,17
5.6,91,13.15,13
3.2,99,8.95,16
10.8,73,6.45,12
13.6,78,6.75,10
14.3,74,4.85,10
14.5,76,4.45,10
12.8,90,3.05,10
13.8,75,7.25,9
9.8,60,1.95,11
13.1,69,2.85,10
13.5,72,1.75,10
15.2,73,3.35,9
13.8,83,6.05,8
11.5,80,10.45,7
9.2,72,18.85,5
5.7,61,21.75,4
7.3,267,22.55,4
7.1,262,22.55,4
6.3,259,22.75,4
7,276,22.25,4
6.8,256,21.95,5
5.5,257,21.05,6
4.3,270,18.35,11
1.6,18,15.25,18
5.5,87,8.35,12
5.8,95,9.45,12
10.6,74,6.35,13
13.1,80,7.95,12
14.6,80,5.35,12
15,80,2.45,14
14.6,81,3.65,13
13.6,71,3.65,13
15.7,75,2.55,14
12.9,90,5.15,12
14.3,74,1.65,14
15.2,75,3.35,12
14,79,3.55,12
9.5,85,11.05,8
8.7,68,16.75,6
3.3,264,19.45,8
7.7,284,19.15,8
8.4,300,19.55,10
11.3,308,19.95,7
10.1,304,19.65,8
9,296,19.55,9
9.3,306,18.85,9
5,291,16.95,13
1.9,285,14.35,20
3.5,130,12.55,21
4.3,88,11.35,16
2,112,8.45,17
5.4,78,6.35,18
9.5,77,5.05,16
11.7,78,4.55,17
11.9,78,2.95,20
13.3,75,3.05,20
12.7,74,3.55,21
12,74,2.65,24
12,73,4.95,24
13.7,74,2.15,27
12.4,83,3.45,26
6.8,93,10.35,20
3.4,302,16.85,20
7.4,318,17.65,20
8.7,307,17.95,18
9.9,309,17.85,15
10.2,295,17.65,14
11.2,297,17.75,13
9.4,299,17.25,17
7.8,302,16.55,19
7.5,302,15.05,22
5.8,332,12.45,28
6,339,11.05,23
1.9,66,11.15,13
1.9,338,11.35,14
1.1,278,11.55,18
1.7,205,11.35,22
2,244,11.25,27
2.8,221,10.65,32
0.9,19,9.65,36
2.8,215,9.65,35
1.3,4,9.85,33
4,167,10.45,26
3.2,235,10.85,22
6,327,10.75,19
5.8,312,12.25,17
11,334,14.45,14
11.9,331,14.85,12
8.8,328,14.85,12
8.1,274,12.85,30
6.9,262,12.25,34
6,291,10.75,38
8,283,9.95,39
3.6,293,9.05,36
4.8,340,9.55,27
10.2,345,9.95,27
10.6,313,9.55,31
7.9,356,7.25,39
4.1,55,6.05,51
4.8,69,5.85,57
5.8,31,8.05,54
5.6,58,8.05,50
7.3,12,7.85,46
3.4,299,9.55,32
3.7,253,5.35,70
2.8,245,4.95,80
3.9,170,4.65,82
3,209,4.95,83
5.6,313,6.65,75
15.8,339,10.85,56
15.9,333,11.35,58
16.6,337,12.25,56
16.9,324,13.65,47
11,286,12.05,65
15.1,309,12.65,60
15.4,320,11.55,68
12.9,315,10.45,77
10.2,307,9.85,80
8.2,314,9.15,81
9.1,319,8.75,84
4.8,284,6.75,86
6.3,327,6.75,89
9.9,337,8.45,79
10.9,337,7.95,82
11.2,343,7.05,84
6.1,292,6.65,80
3.8,322,4.85,97
7.5,326,5.95,88
7,335,5.95,87
9.4,349,6.05,83
10.9,343,6.45,75
8.4,335,5.65,83
10.4,331,5.95,76
11.6,331,6.15,76
12.3,353,7.25,64
13.7,334,7.85,59
15.2,331,7.55,60
15.9,319,6.85,66
16.5,315,6.95,63
5.6,257,1.25,94
9,243,0.95,101
6,267,0.15,102
5.4,269,0.15,103
7.6,249,-0.45,103
4,205,-0.75,102
4.4,138,-1.65,102
2.5,84,-1.15,94
5.5,119,-1.85,85
10.3,74,-3.75,84
10.4,65,-3.95,88
12.9,69,-3.45,87
12.6,84,-4.15,84
13.4,83,-6.15,84
14.1,83,-6.15,88
15.1,81,-5.55,84
12.4,71,-1.85,70
10.1,90,-2.95,71
13.7,84,-3.15,73
11.2,93,0.45,62
12.3,86,4.55,60
11.3,79,6.55,50
8.3,87,9.35,49
5.7,89,12.75,46
6.1,322,15.95,28
6.8,324,15.85,30
6,320,15.45,30
5.3,329,12.85,43
4.3,81,9.45,61
7.4,73,7.25,59
10.7,86,7.45,45
10.2,79,5.95,47
10.8,86,5.15,50
8.8,83,6.65,43
6.2,97,4.15,55
11.7,88,6.75,42
11.3,81,4.55,49
11.8,80,5.45,41
12.2,88,4.65,44
12.8,84,5.25,38
13.2,84,3.45,43
13.4,51,5.35,35
14.3,81,6.55,39
11.2,81,10.65,38
6.8,86,15.75,34
3.2,82,19.05,13
3.4,273,20.45,10
5.8,280,20.35,9
5.9,285,20.05,9
5.9,290,19.45,11
4.4,270,18.55,13
2.9,253,16.55,17
1.5,125,14.65,17
6.1,75,9.05,37
9.7,87,7.85,38
9.3,77,7.15,36
12.3,83,7.05,36
13.9,75,3.55,43
15.1,77,3.75,43
15.6,79,3.55,41
14.1,79,6.45,29
14,77,5.05,31
15,80,4.95,32
14.5,82,4.95,30
15.3,87,3.25,34
9.5,94,3.75,34
10.8,83,9.45,27
5.3,79,16.35,16
2.5,284,19.65,9
2.9,278,20.55,9
4.4,270,20.95,8
4.6,272,21.45,8
4.6,269,21.55,8
4.8,267,21.35,8
5.2,282,20.85,8
4.2,291,18.45,11
1,14,16.15,13
2.6,99,11.95,18
8.1,84,6.95,27
10.9,82,7.85,24
13.9,83,5.65,28
15.1,82,6.95,24
12.3,83,3.55,31
15.3,85,2.45,34
15.6,76,2.75,33
13.9,71,1.55,34
12.1,66,1.55,33
12.6,82,1.65,31
13.5,85,1.85,31
14.4,79,3.55,27
11.7,78,7.75,23
8.6,65,16.45,10
5.4,62,18.95,8
6.5,329,20.35,7
7.2,308,20.65,6
7.9,303,21.05,6
9,303,21.05,5
9.1,307,20.45,7
8.7,297,19.55,7
5.2,290,17.65,9
2,350,14.95,12
3.7,142,14.15,13
3.5,93,8.75,19
5.6,92,7.45,21
7.3,90,6.45,21
9.5,77,4.25,23
9.4,84,3.95,23
11.6,69,5.05,21
11.8,77,4.05,23
12.5,78,2.15,26
13.3,80,0.25,29
13.4,79,1.55,26
14.1,70,0.75,28
11.4,87,2.15,25
9.5,78,12.05,12
8.4,79,15.45,9
6.4,305,18.35,6
7.4,316,19.15,7
8.8,314,18.85,7
9.3,297,18.75,6
8.9,296,18.85,7
8.3,308,18.35,10
8.3,308,17.95,11
6.3,320,16.25,13
1.4,264,13.45,22
3.1,94,10.65,23
6.9,83,9.15,21
3.4,112,7.45,23
2.7,92,7.35,24
3.7,84,5.65,26
7.2,76,6.35,21
7.4,73,4.95,23
8.5,71,4.25,24
8.7,70,4.15,26
9.6,79,5.95,24
8.6,85,7.05,24
9.5,82,5.95,27
8.9,86,6.25,27
3.5,273,13.65,19
4.8,265,13.25,20
8.7,283,14.55,19
8.2,294,14.95,16
9.3,291,15.45,12
9.3,302,15.35,14
9.1,290,15.65,14
7.8,296,14.85,17
8,278,14.75,20
5,270,12.85,20
1.3,293,11.35,25
3,1,9.65,25
1.9,92,9.85,22
4.2,84,7.55,26
9,83,5.55,29
11,83,3.75,32
9.5,89,2.85,36
11.4,79,1.55,40
11.5,82,2.35,37
11.5,82,2.05,37
11.5,73,1.65,37
12.4,57,1.15,39
12.7,79,1.55,39
12.5,80,3.05,39
6,96,8.05,32
8,65,13.15,26
4.4,335,15.95,23
5.6,291,16.95,20
7.9,301,17.35,19
9.8,300,17.95,17
9.2,292,17.75,17
8.8,304,17.45,15
6.9,289,16.85,16
3.2,279,14.85,20
2.6,54,12.75,22
5.9,75,9.55,25
7.4,82,7.55,28
9.8,80,6.85,31
10.8,81,4.25,32
11.8,76,4.45,32
11.6,83,2.05,37
11.8,85,2.35,35
8.9,93,3.85,32
11.7,77,3.35,32
12.8,83,2.25,32
14.4,54,2.65,30
13.8,47,2.55,29
14.9,54,3.65,25
10.1,46,7.85,21
10.5,68,15.55,10
6.7,70,18.65,7
8.2,325,20.15,6
7.1,300,20.55,8
7,294,20.05,8
7.3,296,19.95,9
7.8,296,19.85,9
5.9,289,19.05,10
3.3,283,16.85,12
1.5,51,13.95,14
3.3,97,10.95,15
2.2,103,8.65,18
11.3,83,6.85,19
14.1,81,6.45,18
12.3,84,6.55,18
12.6,82,4.55,20
14,70,1.85,22
14.4,56,0.75,24
15.3,58,4.15,19
14.4,35,2.85,19
15.1,40,3.15,19
14.7,39,2.95,20
13.3,13,5.05,17
12.8,43,8.35,15
7.8,78,15.45,8
3.8,58,18.65,6
6.8,301,20.05,7
5.9,302,20.55,7
6.3,303,20.85,7
7.3,292,20.95,8
7.4,296,20.55,7
7.4,296,19.95,9
4.8,294,17.95,10
1,347,15.15,12
3.2,85,13.45,13
6.9,85,7.15,18
9,89,6.65,17
9.7,77,5.55,18
10.5,76,6.55,18
11.4,72,2.35,22
13.9,78,3.45,21
11.6,92,0.95,23
11.4,91,-0.35,25
13.6,65,2.25,22
14.9,69,3.05,20
15.4,47,2.35,19
15,54,2.65,17
11.3,78,8.85,13
8.5,72,16.25,7
6,285,19.25,7
7.1,274,18.45,9
9.4,292,18.85,11
8.1,305,18.85,11
7.8,296,18.75,11
8.6,298,18.55,10
7.7,296,17.85,13
6.2,304,16.25,14
2.2,266,12.95,19
3.3,82,10.95,19
5.1,84,7.85,22
4.8,148,10.75,16
4.1,118,6.05,20
4.4,94,7.05,17
8.5,89,7.05,18
7.2,83,6.85,19
8.1,89,6.85,17
8.5,89,7.15,15
9.4,82,6.45,14
9.8,83,6.25,13
10.5,83,4.95,13
11.1,81,6.15,11
7,81,10.95,9
1.4,166,16.55,11
5.1,267,17.15,14
7.4,287,17.85,13
10,303,18.95,9
9.5,290,19.15,8
8.8,296,19.05,8
9.3,295,19.15,8
9.2,302,18.25,8
6.5,298,16.25,12
1.7,249,13.85,14
2,105,12.35,15
4.8,91,6.55,18
6.5,68,5.65,17
8.6,73,6.35,13
7.9,79,7.85,12
9.7,84,7.15,13
8.8,80,6.75,13
7.4,78,4.15,16
5.6,82,3.95,16
7,76,3.15,16
8.6,77,4.65,15
6.1,91,4.25,15
7.4,77,6.15,14
5.1,66,12.35,12
3.8,317,17.45,7
5.2,273,17.75,9
5.6,272,18.05,10
8,291,18.75,7
7.4,296,18.65,6
7.7,298,18.95,5
6.5,283,18.55,5
6.7,296,18.05,5
3.9,279,15.95,6
2.2,38,13.65,8
4.8,76,11.25,8
10.1,80,8.75,10
9,83,8.85,11
9,83,7.45,13
10,91,6.65,15
10.4,85,5.95,16
7.7,86,6.15,18
3.9,99,7.85,20
3.9,107,5.45,25
7.3,87,4.85,28
9,88,4.95,27
9.8,84,4.25,28
9.3,85,5.35,28
7.2,76,10.15,23
0.9,352,15.75,12
6.5,297,16.95,8
8.3,283,17.45,8
9.9,291,17.75,9
9.3,292,17.85,9
10.2,287,17.65,7
9.7,290,17.25,6
6.5,262,15.95,9
3.5,267,13.75,11
2.3,284,11.15,14
1,24,8.75,19
4.8,88,8.35,18
2.4,99,5.55,18
3.3,134,6.75,19
2.5,100,3.95,21
4.5,92,3.45,20
5.8,88,5.35,17
2.3,125,3.85,18
2.6,114,4.85,16
2.7,95,0.95,19
8.6,69,1.65,19
10.2,81,3.15,18
2.3,103,5.95,17
4.2,77,9.05,18
1.9,271,13.45,11
4.8,270,14.75,10
7.1,291,15.35,9
9.7,284,15.25,10
9.2,291,15.55,10
9.9,298,15.35,10
9.5,257,14.95,11
8.9,253,13.35,14
4.9,254,10.55,21
2.7,315,8.25,28
1.8,99,6.25,31
1.7,101,4.95,31
3.2,109,1.45,33
10.3,83,1.15,34
9.9,78,1.35,36
12.1,85,0.45,34
13,86,-0.75,33
11.5,78,-1.95,34
12.3,77,0.75,28
13.8,38,1.25,26
14.2,26,-0.05,27
14.7,17,0.35,26
15.2,24,2.15,21
12.7,78,6.45,17
10.3,66,13.15,8
7.3,74,15.65,5
4.1,320,18.15,3
6.8,300,18.25,3
7.7,277,18.15,5
6.4,277,17.95,4
6.8,276,17.75,4
4.8,278,17.65,3
3.9,235,15.45,6
2.5,91,12.15,8
5.1,74,4.45,9
12.5,75,4.75,8
12.3,82,5.25,7
13.9,76,2.55,8
14.7,90,1.25,9
14.9,80,-0.35,10
13.3,79,-0.95,11
13.2,81,4.55,9
13.2,78,1.35,10
14.1,76,3.05,9
15,6,2.05,10
16.5,22,3.55,9
13.6,11,4.05,9
9.3,20,9.35,8
9.9,56,16.15,4
9.3,56,18.15,3
2.8,45,20.05,2
5.8,269,20.15,2
6,249,20.15,2
4.2,270,20.15,2
5.5,287,19.85,2
4.8,284,19.25,3
5,243,16.65,4
1.5,27,11.35,12
3.5,94,10.15,10
8.5,90,3.65,7
11.6,72,1.95,8
11.9,75,3.65,8
14.9,80,2.45,7
15.1,79,-0.65,8
16.7,77,0.45,7
14.3,71,-2.65,9
14.1,74,-1.85,8
15,67,0.55,7
15.6,31,0.35,8
15.3,18,0.05,8
15.4,28,-1.05,9
13.6,22,4.95,6
9.3,70,14.65,3
4.6,71,18.25,2
5.5,273,19.25,2
7.2,273,19.15,2
7.7,278,18.85,3
6.1,284,18.15,3
6.9,288,17.95,3
7.2,282,17.15,2
4.7,240,14.65,9
1.6,88,12.45,11
7.3,74,5.45,11
9.5,84,7.05,11
11.7,79,5.15,11
11.4,84,4.15,9
12.1,77,4.35,8
11.2,75,2.65,10
14.5,81,2.85,9
11.2,87,4.35,9
10,89,5.55,9
11.5,86,4.25,10
12.2,83,2.95,12
12.1,79,2.65,12
10.1,86,4.15,12
9.1,66,8.65,11
6.9,70,13.55,8
2.1,50,18.15,10
9.8,336,18.95,17
9.5,317,18.65,19
9.9,314,19.25,21
11.6,295,18.85,23
12.7,305,18.05,24
10.7,303,17.25,28
8.6,309,15.25,30
5.8,308,13.25,28
1.7,320,11.35,30
2.8,267,10.85,31
1.2,265,9.75,30
2.3,57,8.55,33
8.6,319,12.35,34
5.3,298,10.45,36
4.1,289,9.25,40
2.6,227,8.45,43
2.8,304,9.25,42
1.2,231,9.15,42
1.5,210,8.45,45
3,149,7.75,49
3.7,132,6.75,55
2,116,11.05,48
3.4,355,13.75,39
8.9,323,15.85,26
11.1,311,16.55,15
12.3,311,17.25,18
12.2,300,17.45,17
10.8,304,17.95,13
9.1,304,17.45,14
8.4,293,16.65,14
6.3,291,14.65,13
1.3,238,11.45,19
3.6,95,7.95,19
4,89,7.65,19
5.5,93,6.65,15
8.9,83,5.95,19
9.7,83,5.55,22
13.5,87,3.55,24
12.5,79,2.15,27
12.4,80,3.35,23
10.4,84,3.55,20
12.8,88,3.55,19
14.5,83,3.65,19
13.7,78,2.15,18
13.9,84,3.05,17
12.6,74,7.65,14
11.7,60,15.55,7
9.4,69,18.45,6
4.2,283,20.85,5
7.4,302,21.75,4
7.5,299,21.45,4
7.4,304,20.95,7
7.4,313,20.75,5
6.4,291,19.95,6
2.5,256,18.05,9
3.9,64,11.35,13
2.7,103,11.35,9
10,80,8.55,9
11.4,89,6.55,11
13.3,82,5.95,11
13.1,76,5.95,10
14,81,7.25,10
15.9,81,4.15,11
15.7,78,4.95,12
16.3,74,2.65,15
15.5,51,3.55,15
14.9,24,7.75,13
15.7,25,5.85,14
14.9,21,8.85,12
12.8,22,10.85,11
10.4,59,17.25,8
8,68,20.25,7
1.4,75,22.55,6
6.7,271,21.85,6
5.1,276,22.25,6
5,284,22.45,6
4.8,281,22.65,6
4.1,284,22.25,6
2.6,255,20.65,6
1.6,106,16.05,8
6.3,80,9.45,10
6.2,91,7.95,12
12,82,10.35,10
12.3,85,9.85,10
12.2,83,9.05,11
15.6,78,7.15,12
14,70,6.05,13
14.3,51,7.45,12
12.8,45,5.85,13
15.3,40,6.35,13
16.1,44,5.35,14
16.3,29,6.25,13
15.8,39,7.25,13
13.1,26,10.75,11
9.9,53,19.05,7
6.6,55,21.55,6
2,5,23.75,5
3.3,316,23.75,5
3.8,273,23.55,5
6,286,23.85,5
5,243,23.75,5
7,248,22.75,6
3.1,239,20.15,7
4.2,72,16.45,8
6.3,81,11.95,9
8.9,77,10.65,10
10.2,75,8.25,11
11.8,79,10.05,10
13.2,82,6.45,11
14.7,79,5.05,12
16.4,76,5.55,11
15.2,71,5.95,11
14.7,69,8.05,10
15.6,55,6.35,11
15.2,66,6.95,11
16.2,74,5.75,12
14.3,70,6.55,12
12.2,72,12.45,10
11.1,58,19.25,6
8.7,52,22.15,5
2.3,41,24.15,4
2.5,304,25.15,4
4.6,248,25.15,4
6.3,268,24.85,4
6.5,260,24.45,4
6.3,251,23.25,5
4.2,267,20.45,7
2.8,73,15.75,8
2.4,104,12.55,10
8.9,85,7.65,11
13.2,78,7.75,10
15.3,76,4.65,12
13.3,69,6.35,11
14.2,73,4.95,12
15.2,64,3.05,13
14.8,67,7.15,11
16.6,67,4.05,12
16,65,4.45,12
15.2,67,6.15,11
15.6,66,4.95,12
14.8,68,6.35,10
6.5,98,10.35,9
9.5,66,18.15,5
4.3,67,21.25,4
6.1,308,23.45,4
6.7,298,22.55,5
6.4,296,22.95,4
6.3,294,22.75,5
7.2,289,21.75,6
6.2,291,21.35,6
3.5,282,19.15,7
1.7,189,17.65,8
5.4,143,14.35,10
8,80,9.35,11
9.9,77,9.55,10
11.9,83,9.55,9
11.7,73,5.95,10
14.8,73,4.85,9
13.4,76,3.55,10
14.7,71,3.45,11
14.8,71,3.95,11
15.4,77,4.15,11
13.6,58,6.75,10
12.7,74,6.25,10
12.3,86,6.45,10
11.3,72,12.55,8
7.7,80,19.75,6
6.9,61,22.75,7
5.1,271,21.65,6
6.1,250,21.05,7
5,263,21.15,7
4.6,274,21.15,8
5.3,258,21.05,9
4.2,274,20.55,9
3.1,269,18.85,10
0.7,225,16.95,11
5.9,81,11.05,13
10.3,85,10.85,14
13.1,74,9.25,15
12.9,86,8.95,16
13.8,68,7.95,18
14.3,71,7.85,18
14.8,75,9.65,17
13.4,76,11.25,16
13.4,78,11.45,16
13.9,66,10.45,17
12.8,73,7.65,19
14.4,76,9.45,18
15.2,83,9.45,18
10.8,84,13.15,16
10.3,62,20.35,11
6.8,46,22.75,10
5.8,260,19.05,11
4.1,260,19.85,11
4.8,252,20.15,11
4.6,273,19.85,10
4.4,277,19.95,10
4.2,279,19.35,9
2.3,300,18.25,9
2.3,160,16.65,10
5.5,86,10.35,12
8.8,76,9.95,14
10.8,75,7.85,15
10.2,72,7.45,19
12,70,9.25,17
13.3,70,6.45,20
13.1,76,9.85,19
14,78,12.45,17
13.1,80,11.05,19
12.4,77,9.65,21
13.8,85,9.35,22
14.3,72,5.85,26
14.7,88,11.55,20
13.2,77,13.65,18
3.2,345,19.75,13
5.8,272,19.35,13
5.4,250,19.45,13
4.6,272,19.65,13
5.3,279,20.05,12
5.4,258,20.45,12
5.9,258,20.15,12
3.7,267,19.85,12
5.1,272,18.35,13
2.1,291,15.85,14
4.4,80,13.05,18
1.9,79,12.35,19
7.9,84,9.25,20
10.3,77,8.05,20
9.2,76,6.25,22
10.9,83,7.25,22
11.9,86,6.35,23
10.2,89,6.05,23
10.7,79,6.35,23
12.5,85,4.45,25
11.3,77,5.45,24
11.3,64,5.55,24
11.7,79,6.05,24
10.6,74,8.65,22
7.7,70,15.15,16
1.8,95,18.45,13
2.9,230,19.15,9
2.3,219,20.05,10
4.9,258,20.05,10
5.3,240,20.05,10
5.8,272,19.55,10
5.4,258,19.45,11
6.9,246,16.95,15
1.4,352,14.05,19
4.6,90,11.55,20
4.8,75,6.65,20
4.4,88,7.15,20
10.3,81,7.15,21
12.4,77,6.25,20
11.4,86,6.45,21
11.1,79,5.55,21
13.5,81,5.25,21
13.5,82,5.45,21
13,78,5.05,22
15.5,67,2.95,25
13.8,77,1.35,28
12.7,79,4.45,26
11,80,10.35,20
10,82,15.25,15
7,75,18.05,13
5.3,312,20.35,9
5,310,20.85,9
7.2,301,20.95,8
6.6,293,20.85,9
5.9,288,20.85,9
5.7,298,20.45,9
2.9,288,18.75,9
3,71,14.15,11
2.8,108,10.05,12
9.9,82,9.85,13
9.7,84,8.35,14
12.4,85,8.15,15
11.7,87,6.75,16
15.1,81,6.95,16
14.5,85,6.35,17
16.1,83,3.25,20
14.9,81,5.05,20
13.8,60,5.55,19
13.9,75,5.55,19
13.8,77,6.05,18
14.5,79,5.65,18
12.4,82,8.95,15
8.9,70,17.05,9
3.3,332,20.85,11
4.6,296,21.15,10
5.9,291,20.75,11
7.1,297,20.75,11
7.6,296,20.65,11
7.9,303,20.15,12
7.2,295,19.45,12
4.5,293,17.55,13
1.5,125,15.85,15
0.7,44,14.45,14
5.3,137,12.95,13
3,83,9.35,18
7.1,89,10.25,17
9.4,89,7.45,20
9.5,90,5.55,21
14.7,84,5.55,20
13.4,76,4.45,20
13.8,78,2.55,24
13.8,76,3.75,22
12.2,81,5.35,20
9.6,91,4.55,21
6.6,92,5.65,20
7.6,81,10.45,18
5.5,65,15.75,16
10.7,314,18.95,14
11.4,297,18.95,12
11.3,300,18.85,12
10.2,291,18.45,13
10.9,306,18.75,14
8.8,291,18.45,11
7.5,296,17.45,10
2.7,225,15.35,10
1.9,80,12.65,11
2.6,112,8.95,15
1.6,107,12.95,16
2.5,103,13.85,12
2.7,314,14.45,10
3.4,183,14.45,10
3.5,159,13.15,12
4.1,82,8.55,14
3.2,96,7.95,15
6.6,86,6.75,17
9.3,74,7.45,19
7.5,81,6.05,20
5.2,88,5.85,20
5.3,77,6.35,20
4.7,79,13.05,15
2.8,257,16.45,16
10.4,308,18.15,15
9.7,294,17.25,16
9.7,294,16.95,16
10.4,287,16.55,16
10.5,296,16.25,13
8.9,295,15.45,14
7,293,14.65,17
6.2,297,13.55,19
4.6,296,12.05,24
4.2,310,11.55,25
6.1,316,10.95,20
3,286,9.95,22
2.5,242,9.25,26
3,240,9.05,21
4.2,250,8.75,23
2.6,204,7.55,34
3.2,220,7.95,32
1.8,248,7.25,39
3.3,251,6.95,49
0.7,120,6.55,56
4.4,341,6.75,42
4,316,7.05,43
4.3,258,8.85,41
7.2,301,9.95,37
9.2,300,10.85,30
10,301,10.95,24
10.1,298,10.95,21
8.8,291,10.35,25
9,291,10.05,24
8,287,9.85,19
6,281,8.95,26
4.4,269,7.25,38
2.1,264,5.35,50
1.5,111,3.95,55
3.3,76,2.45,59
1.4,163,3.95,46
4.2,175,2.65,53
3.7,162,2.45,37
2.1,180,3.25,57
3.1,156,2.15,57
2.2,314,2.65,59
2,144,3.15,41
3.9,129,-0.65,40
3.8,61,0.35,25
3.7,81,2.05,16
3.1,59,2.85,15
1.9,113,7.05,11
9.1,344,10.15,4
12.1,333,10.75,6
11.5,318,11.35,7
11.3,317,11.75,6
11.7,312,11.85,5
11.1,314,11.65,5
10.4,302,11.85,3
9,302,11.45,4
5.3,306,9.65,6
0.9,223,7.25,12
1.3,237,6.75,10
1.7,201,6.45,9
6.4,128,2.35,9
6.5,114,2.65,8
8.2,78,0.75,14
12.3,83,-0.95,13
12.8,86,-0.75,15
10.9,88,-0.25,15
14.7,89,-0.15,13
8.5,96,0.25,12
12.1,88,1.65,10
13.9,77,1.15,10
13.3,91,1.05,10
6.1,104,6.25,8
9.8,71,14.15,3
10.2,69,16.55,2
5.3,62,18.95,1
7.1,309,20.55,2
7.3,313,20.25,5
8.8,304,19.75,8
7.6,293,19.45,10
7.2,295,18.85,9
5.2,299,16.95,12
1.3,8,14.35,15
3.5,90,7.55,18
6,86,7.25,19
8,80,6.45,20
11.3,83,3.85,20
11.7,90,4.35,20
11.8,84,5.85,18
13.2,85,3.25,18
14.4,81,2.25,20
14.3,85,2.25,20
14.5,86,1.15,21
12.4,91,1.45,20
11.5,90,2.35,19
13.6,87,3.65,17
12.2,82,8.15,13
8.2,65,15.25,8
3.5,48,18.45,5
5.4,334,19.95,5
9.3,306,20.15,5
7.5,308,20.55,6
8.4,305,20.25,8
8.1,303,19.45,8
7.5,305,18.95,10
4.5,285,16.85,11
1.6,308,14.55,12
2.4,110,9.25,14
8.2,89,6.25,16
10.1,88,6.85,15
9.1,86,6.05,13
10.1,91,5.65,13
13.4,82,5.35,13
13.7,78,2.35,15
12,83,0.95,15
11.1,90,2.15,14
14.3,79,2.15,14
11.8,90,1.35,15
13.3,83,3.15,15
14.8,78,1.15,16
12.9,74,6.65,12
9.1,76,14.25,9
4.7,62,17.75,7
5.3,272,18.85,10
7.3,290,18.65,11
6.5,294,18.25,13
8.1,293,18.25,12
8.3,295,17.95,8
6.7,299,17.25,10
5.3,292,15.55,11
1.7,29,12.55,15
3,66,11.25,16
4.3,80,10.45,16
3.3,85,8.75,20
4.7,88,4.05,23
6.7,78,3.65,26
8.2,78,3.75,21
4.8,94,4.15,26
5.5,86,1.45,32
10.2,79,3.05,25
12.5,82,3.25,27
12.2,85,1.75,31
11.8,89,2.85,32
11.3,91,4.35,27
11.2,67,10.85,19
9.1,57,15.15,16
4.9,4,17.55,16
8,338,18.75,15
7.8,316,19.05,15
8.1,300,18.95,15
8.2,306,18.75,15
8,298,18.55,15
7.2,311,18.05,16
5.6,318,16.45,17
2,332,14.65,18
5.5,16,11.85,19
2.6,77,10.25,19
5.5,77,7.55,24
5.4,82,6.85,23
6.7,73,4.85,28
6.5,71,4.05,28
6.3,77,3.45,30
7.8,73,2.95,31
7.5,75,3.25,34
7.8,74,3.25,36
9.5,77,3.25,37
11,81,3.35,38
9.5,89,4.05,38
5,94,9.45,29
2,129,14.05,23
4.4,264,15.35,22
8.8,302,17.35,20
8.9,290,17.65,19
9.7,296,17.75,19
9.3,293,17.65,18
10,296,17.45,18
8,303,17.25,19
4.8,316,15.85,20
2.7,331,14.15,22
2.7,65,10.85,24
2.3,73,9.95,25
2.2,95,11.95,24
3.3,62,7.15,31
4.3,49,10.05,28
3.1,56,10.25,30
2.7,121,9.65,31
3.2,150,6.45,35
4.3,162,5.65,39
3.1,108,4.25,40
2.4,94,3.35,43
7.6,79,4.95,41
6,87,7.35,38
1.8,81,12.35,30
10.1,333,16.25,24
10.5,314,16.75,23
11,321,17.25,23
13.2,324,17.75,22
13.4,312,17.95,21
12.4,314,18.05,18
11.6,309,18.15,16
11.8,316,17.05,20
9.4,319,15.45,23
2.3,26,13.55,25
1.6,66,12.05,25
5.6,84,6.95,29
2.5,117,7.55,29
3,137,8.55,29
1.1,80,10.25,26
5.4,89,5.15,27
6.5,78,4.55,24
7.2,87,2.35,32
6.9,80,3.25,31
8.3,78,5.35,30
6.4,68,6.45,30
6.9,72,7.05,33
5.1,70,8.15,33
9,344,14.35,19
11.8,334,15.25,16
13,330,15.45,15
14.3,331,15.75,17
15.6,316,15.55,17
14.8,320,14.45,14
12.7,314,14.15,13
10.7,328,13.55,12
11.5,320,12.55,14
11.1,326,10.85,15
6.8,302,8.85,19
7.6,266,3.75,77
