"viento","direccion","temperatura","humedad"
9.4,31,16.85,33
9.3,34,17.65,38
7.8,2,16.65,48
10.6,14,15.35,33
11,12,15.15,34
11.8,16,15.85,30
9,10,18.65,30
6.9,4,22.65,28
2.8,301,24.25,28
2.7,257,26.25,23
9.1,227,23.45,24
10.1,214,23.85,18
9.6,218,23.65,17
9.2,224,23.55,15
8,215,22.55,15
6.9,224,22.35,13
5.6,220,21.85,19
5.5,207,21.15,19
4,212,19.65,25
1.2,258,17.75,37
0.8,5,17.45,39
1.1,62,17.85,33
4.3,343,16.75,35
5.9,1,17.65,33
7.1,11,16.15,32
8.6,12,12.85,37
9,22,14.05,34
11.8,15,15.55,28
10.1,22,15.95,26
8,12,14.85,28
5.7,3,18.35,23
4.7,16,22.25,20
3.8,324,23.85,20
1.9,218,25.55,18
8.1,227,24.75,20
8.7,225,24.45,19
8.7,213,23.85,19
7.9,216,22.95,22
6.7,222,22.65,22
6.2,227,22.65,21
5.9,218,21.75,21
6.7,228,20.55,24
4.7,232,18.65,25
0.4,245,17.35,25
1.5,5,17.35,24
6.8,25,16.95,29
8.5,8,14.35,34
9.5,18,16.55,20
9.7,10,13.75,24
10.5,8,13.45,24
10.2,10,15.05,20
7.9,16,13.45,20
7.8,10,13.25,20
10.6,12,14.15,21
7.9,8,18.45,21
6.1,356,22.45,18
2.6,282,24.35,14
6.2,226,25.25,15
6.6,226,24.95,15
9,219,24.85,16
8.1,214,24.05,15
8.5,216,23.35,16
7.7,223,22.65,16
7,221,21.85,19
6.4,228,21.55,19
5.2,232,20.35,16
2.7,238,19.25,21
0.3,27,17.85,26
5.4,30,18.05,14
8.1,20,16.05,33
8.8,17,15.05,34
8,352,13.65,35
11.1,11,13.65,35
12.5,9,13.45,32
12.2,11,13.45,29
12.9,12,13.05,27
10,25,15.15,29
5.8,340,13.65,26
6.2,10,17.75,23
9.1,8,21.35,22
3.8,356,23.55,17
1.6,196,26.75,14
8.3,213,25.65,15
9,229,23.95,19
9.2,220,22.65,15
8.8,225,22.25,14
7.1,219,21.75,14
6.9,210,21.55,14
5.7,206,20.45,19
4.4,211,19.65,21
2.4,237,18.55,23
1.8,9,17.95,24
8.7,31,16.35,32
11.1,13,15.35,35
9.9,13,14.05,42
12.6,16,13.75,40
11.5,12,13.85,46
12,13,13.95,47
11.6,21,13.55,48
10.9,22,13.95,45
10.7,12,12.45,48
11.2,12,12.85,47
9.7,7,14.95,42
7.4,2,20.05,28
4.7,342,22.35,21
3,3,24.25,17
8.6,230,22.55,24
8.3,226,21.85,26
9.1,217,21.65,32
8.4,208,21.15,29
8.6,225,20.25,32
7.3,224,20.65,30
6.1,213,19.95,32
7.2,228,18.35,43
3.1,231,16.05,51
0,207,15.15,54
4.6,6,15.45,54
6.7,9,14.45,58
9.8,7,12.65,68
10.6,18,14.85,50
11.1,11,13.25,59
10.5,12,12.15,68
10,8,12.15,71
11.6,9,11.55,72
10.1,23,13.15,63
10.2,25,13.85,61
10.8,13,16.45,53
9.7,8,18.35,49
7.3,358,20.05,44
2.8,11,22.35,35
6.9,223,22.45,34
7.9,228,21.55,40
8.9,225,20.75,45
9,223,20.45,47
8.8,209,19.95,49
7.2,205,19.95,49
7.2,217,18.75,53
6.4,205,17.85,49
4.2,221,16.75,54
0.3,198,15.75,61
0.7,98,15.75,58
4.3,35,16.35,60
7.4,26,14.35,68
8,19,13.95,70
9.5,25,13.65,71
9.6,18,13.45,73
7.7,350,14.05,71
10.1,12,12.35,76
9.7,11,12.05,77
8.7,14,12.85,75
6.7,13,16.65,62
4.8,15,19.55,51
2.5,343,20.95,44
2.5,290,23.05,37
8.3,215,21.75,43
8.7,220,21.65,44
7.5,220,21.35,45
9,213,21.35,45
6.9,208,20.95,46
7.5,201,19.75,50
7,203,18.95,52
6,209,17.75,57
3,232,15.75,65
1.5,172,15.35,67
7.4,9,15.25,64
9.5,30,14.15,68
11,23,14.05,69
9.9,5,12.95,73
11.2,9,12.35,75
12.1,14,11.95,78
11.2,11,11.65,79
9.9,21,13.85,68
10.9,23,13.65,65
10,18,14.35,64
8.7,14,17.15,56
7.3,13,19.25,44
5.5,345,21.35,31
5.2,328,22.85,25
6.6,220,23.65,33
8.7,225,21.65,36
8.2,221,21.85,34
8.4,212,20.95,41
8.5,215,19.85,47
6.6,206,19.45,48
5.9,208,19.25,49
4.3,211,18.25,51
3.5,208,15.95,63
0.8,148,14.85,68
8.1,3,14.95,57
10.7,17,14.35,53
10.5,21,14.25,55
10.6,15,12.95,59
9.7,12,12.75,59
11.3,23,12.55,60
9.9,18,11.65,62
11.5,4,10.85,69
9.7,6,10.05,70
8.5,8,10.65,68
7.2,5,15.25,53
8.1,4,19.35,36
7.4,6,21.55,27
6.7,359,22.95,25
8.9,240,22.25,32
8.8,226,21.35,35
9.2,224,20.95,33
7.8,209,21.25,30
7.3,204,21.05,30
6.6,190,20.85,32
5.6,201,20.35,35
5.9,210,19.15,41
4.3,234,16.65,57
1,185,15.15,63
4.5,31,15.25,60
8.6,18,13.85,60
10.8,22,13.75,61
10.4,4,11.85,70
11.1,9,11.05,69
10.9,7,10.95,71
10.5,6,9.65,75
11.3,10,9.25,76
10.5,9,9.15,74
10.1,12,10.45,61
9.2,5,15.45,47
8.9,16,19.35,32
6.4,5,21.35,27
4,10,22.95,21
8.8,228,20.85,37
10.4,232,19.55,40
9.2,220,19.35,39
8.5,194,19.75,37
7.3,194,19.85,36
7,194,19.85,35
6.4,208,19.65,34
5.6,202,18.45,39
3.8,233,16.75,48
0.6,307,15.35,53
4,49,15.95,46
7.5,27,13.65,53
6.8,4,13.55,58
10.5,10,13.25,56
9.9,8,11.85,58
10.5,14,12.15,53
10,14,13.25,46
8.9,14,12.75,47
10.4,13,12.75,46
7.2,18,12.85,45
4.1,5,16.15,37
2.3,149,19.45,34
5.1,209,20.25,31
3.8,185,21.15,28
7.5,227,21.75,32
8,205,21.65,32
9,206,21.55,33
9.4,208,20.95,36
9,223,20.45,38
7.8,214,19.45,43
7.1,205,18.65,46
6.5,208,16.85,53
3.7,218,15.25,61
0.6,221,14.05,66
3.9,24,13.75,59
10.2,20,13.55,59
9.5,11,12.65,60
10.4,10,12.45,57
10.5,8,11.75,59
10.7,9,11.25,63
10.5,15,12.25,62
0.8,83,11.45,65
5.4,20,13.05,58
5,360,12.05,63
4.8,6,15.05,53
4.4,348,18.35,40
2.9,252,20.15,34
4.5,224,20.75,35
5.5,238,21.55,32
7.6,225,21.95,31
9.1,227,22.05,30
8.5,224,20.65,33
7.9,226,20.25,35
7.6,219,19.25,38
7,208,18.65,39
6.1,216,17.45,43
4.3,226,15.65,49
1.3,244,14.55,55
1,349,14.15,58
6.9,359,13.55,53
9.5,10,12.55,51
9.5,10,12.25,53
8.8,360,12.55,53
9.6,16,12.45,53
9.9,8,11.95,56
9.6,14,10.35,62
8.9,17,10.75,62
10.1,22,10.85,62
8.7,21,15.75,45
3.9,4,18.75,35
2.7,266,20.25,28
3.7,251,21.45,27
4.3,207,21.85,26
7.4,220,22.45,24
7.7,230,22.65,23
6.9,214,22.35,22
8.3,229,21.75,22
8.6,224,21.35,22
8.4,222,20.25,28
6.9,225,18.65,34
4.3,226,16.75,40
0.9,266,15.35,45
1.1,21,14.95,47
4.7,360,14.85,47
7.5,359,12.85,46
9.9,24,14.75,37
10.5,8,12.45,48
10.5,10,12.45,46
10.5,10,12.95,43
8.3,6,13.45,42
7.9,3,12.85,42
5.2,15,13.25,41
4.6,353,15.75,34
3.6,7,19.55,27
2.1,200,21.85,24
4.4,204,22.15,23
3.8,206,23.05,20
6.2,222,23.45,20
7.9,216,23.45,19
8,231,22.75,20
7.6,223,22.05,23
7.7,219,20.95,24
6.8,218,19.75,27
5.4,221,18.65,29
3.7,238,16.85,33
1.3,240,15.85,35
0.5,174,15.05,37
5.2,14,15.45,34
8.3,29,13.65,46
9.2,16,13.45,39
10.7,19,14.15,33
12.3,12,13.35,36
12.4,12,12.15,39
13.4,12,11.85,39
13.3,15,12.15,38
8.8,11,11.65,39
3.2,359,16.85,30
5,36,20.35,21
5.5,353,22.85,15
3.7,343,24.05,11
7.3,224,23.05,19
7.2,230,22.85,20
6.6,220,22.95,20
7,220,22.65,19
7.8,225,22.55,18
6.9,217,21.55,19
7.1,222,20.65,20
5.2,221,19.35,22
2.9,226,17.85,25
1,328,16.45,27
1.3,17,17.35,23
6.2,350,15.35,25
6.8,344,14.05,21
11.2,12,14.75,19
11.7,11,14.35,20
12.2,15,13.85,22
11.6,15,14.95,21
10.9,14,14.45,23
10.7,14,14.15,23
10.2,14,14.35,22
7,10,17.15,19
2.4,156,20.75,15
3,231,23.55,13
3.4,243,24.65,13
5.5,224,25.05,13
7.5,226,25.15,14
8.6,220,24.65,16
8.9,208,23.85,15
8.5,225,23.35,14
8,231,22.65,16
7.3,215,21.65,18
5.6,223,20.15,17
2,233,18.35,21
0.9,46,17.55,23
3.3,58,17.75,28
6,18,16.95,27
7.8,28,17.65,26
8.8,15,14.85,31
10.4,15,14.85,28
10,16,15.55,26
9.5,11,15.45,27
10.5,13,13.85,29
10.3,10,12.95,31
10.2,12,13.75,30
7.3,12,17.15,25
6.3,16,21.55,20
2.5,12,23.75,17
2.9,201,24.85,16
6.7,238,24.45,17
8,221,24.05,19
9.2,216,24.05,19
7.5,210,23.25,19
8,212,22.65,20
8.1,218,21.75,19
6.8,219,20.85,20
5.3,224,19.85,21
3.1,227,18.45,20
0.7,276,17.25,18
1,9,16.85,22
6.3,27,16.85,23
8.2,17,14.25,36
10.8,27,14.45,37
10.1,25,14.65,38
10,13,13.55,35
9.3,360,12.25,38
8.5,13,11.15,40
7,18,12.45,36
7.4,6,11.25,39
4.9,351,14.95,32
3.1,10,20.05,25
3.2,347,22.15,24
4.9,323,23.45,22
3.2,270,25.05,18
8.5,224,23.35,23
8,222,22.75,23
8.9,225,21.85,25
8.9,222,21.15,24
7.5,224,20.15,25
6.7,224,19.25,26
6.1,222,18.25,28
3.7,228,16.75,30
0,293,15.55,32
1.8,9,15.75,33
4.8,14,15.75,34
6.5,349,14.45,28
8.7,10,14.15,17
9,12,14.05,18
8.8,9,13.55,19
9.3,13,14.35,18
8.7,9,13.55,20
7.8,10,14.05,22
5.3,347,13.05,24
4.7,12,16.35,19
4.1,3,20.15,15
3.5,351,21.65,16
3.5,328,22.85,15
4.9,236,23.45,15
7.4,227,23.15,18
8.8,229,23.15,16
8.1,221,22.25,17
9.1,218,21.15,20
7,212,20.75,19
6.4,203,19.15,24
5,210,18.35,24
3.1,232,16.75,24
1,344,15.95,22
3.8,21,16.15,25
8.9,11,15.15,23
8.4,7,14.65,20
8.1,10,14.75,18
7.1,355,14.15,16
8.1,3,12.55,14
10.1,12,14.05,12
10.3,12,14.05,11
10.7,11,13.65,12
10.3,10,12.15,14
8,7,15.85,11
5.5,3,20.05,12
1.7,293,23.05,8
3.4,172,22.75,13
5.8,241,23.45,17
7,239,23.75,18
8.4,219,23.05,16
8.9,227,22.65,13
8.4,217,21.95,14
7.4,218,20.85,14
6,222,20.15,16
5.2,213,19.15,20
3.3,225,17.55,22
0.8,337,16.25,24
3.3,37,16.55,29
6.8,9,14.85,28
9,10,14.25,27
9.3,7,13.75,30
8.3,11,13.95,29
8.8,13,13.95,28
8,14,15.05,24
7.8,5,14.15,25
9.6,15,13.55,27
9.3,12,13.25,27
7.1,13,15.35,24
3,10,19.85,17
3.3,210,21.25,17
3.8,209,22.45,18
5.9,211,23.25,19
7.1,216,23.85,19
7.5,222,23.35,19
8.3,222,22.85,18
8.5,218,22.65,18
7.7,224,21.55,18
6.9,227,20.85,20
5.7,226,19.45,23
3.4,221,17.45,28
0.4,331,16.25,31
2.6,343,16.65,33
4,14,16.35,33
5,2,15.95,32
4.5,358,16.25,33
7.3,11,14.85,31
6.5,14,14.55,27
8.5,11,12.75,26
8.7,16,13.45,28
6.4,15,14.35,31
7.7,21,14.45,31
5.6,15,17.15,25
4,350,19.95,21
1.7,355,22.65,15
3.4,229,23.15,13
3.8,200,24.65,12
8.3,243,24.65,16
8.3,226,23.85,15
8.8,220,23.75,14
8.1,228,22.65,17
7.5,229,22.35,17
7,209,21.55,18
6.4,202,20.75,20
3.6,226,18.75,29
0.9,269,17.35,28
0.3,28,16.65,34
3.2,4,17.15,32
6.1,9,15.75,32
5.9,5,15.15,30
6.6,10,15.25,25
6.5,19,16.75,24
5.5,10,16.05,25
3.9,17,16.95,24
5.5,9,16.35,24
4.6,349,15.45,26
5,16,17.45,22
0.7,53,21.55,15
2.5,357,22.55,15
3.5,241,24.25,11
4.5,212,24.65,12
5,217,25.35,12
8.2,231,25.45,13
8.4,221,24.55,12
8.7,227,23.55,14
8.4,215,23.65,14
7.8,212,22.05,18
7.1,202,20.95,22
4.1,213,19.05,29
1.8,242,17.75,27
0.9,352,17.05,34
1.9,354,16.95,34
1.7,18,16.75,35
3.6,30,16.35,30
4.8,30,15.95,31
3.2,20,16.35,29
4.4,11,14.85,29
5.2,18,14.15,30
7.1,12,14.15,24
6.8,12,13.25,23
5.1,3,15.95,21
1.9,300,19.55,17
4.4,198,21.35,12
3.9,241,22.55,12
5,191,24.35,10
7.7,206,25.15,11
8.1,224,24.95,12
9.2,216,24.85,12
9.4,201,24.05,15
9.4,207,22.85,18
9.8,205,21.95,18
8.2,201,20.65,23
5.1,215,18.35,30
3.4,220,16.95,34
2.2,316,15.85,33
0.3,254,15.55,29
3.4,13,16.15,29
7,14,13.65,30
6.8,14,14.35,26
7.5,14,14.15,26
8.5,12,11.95,25
8.6,14,12.95,25
7.4,25,15.85,22
8.9,15,14.35,27
7.3,12,15.05,27
4.3,4,20.15,20
1.9,67,22.75,13
3,220,24.35,12
6.1,229,24.35,12
7.9,228,23.85,16
8.2,216,23.75,17
8.8,228,23.25,19
8.3,220,22.95,20
6.1,199,23.15,19
7,217,22.55,19
5.5,225,20.45,25
2.8,218,18.45,28
1.3,327,16.45,31
1,349,17.05,34
8.3,7,15.75,31
9.7,10,15.05,19
11.1,13,14.05,20
12.2,11,11.35,24
12,12,11.15,23
13.2,15,12.15,23
12.2,21,11.05,27
12.2,20,13.15,22
11.5,21,14.55,23
10,5,16.65,20
12.8,15,21.15,9
11.8,14,23.05,8
11,5,24.15,8
8.5,4,25.45,7
6.5,236,24.65,12
8.1,224,23.15,12
8.4,223,22.55,17
7.6,222,21.65,15
5.4,215,21.85,12
4.2,229,21.35,12
3.7,229,20.55,16
1,11,18.15,24
7.3,31,17.95,9
11.2,32,15.85,13
12.2,29,15.95,15
11.8,25,15.25,11
11.5,18,13.65,14
12.9,14,13.25,17
12.8,10,11.65,18
13.5,17,14.45,14
12,12,12.45,19
11.7,9,11.35,19
12.5,24,16.55,16
13.2,20,18.75,12
12.3,19,20.85,15
11.8,11,22.35,12
10.9,5,23.85,9
9.3,5,25.35,7
7.6,354,26.25,6
6.8,220,25.35,10
9.1,222,23.25,18
6,209,23.65,20
7.6,201,23.05,20
4.7,185,21.35,22
4.2,214,18.75,32
2.1,73,17.35,33
8,27,17.85,18
11.3,35,16.05,22
11.3,32,15.45,24
10.1,21,16.25,22
9.9,14,14.95,26
11.5,4,14.65,25
10,11,13.55,26
10.4,4,13.65,25
12.3,9,12.35,27
12.6,15,12.45,26
12.8,17,14.85,20
14.1,14,17.45,18
14.9,11,20.05,20
15.3,10,21.45,19
14.6,2,23.15,17
12.1,6,24.45,13
10.8,360,25.55,12
9.3,216,22.25,29
7.4,224,21.85,27
7.8,221,21.45,27
7.2,218,20.75,27
6.7,200,19.55,29
5.3,211,18.25,33
0.8,252,16.45,34
5.4,33,16.85,32
11,22,15.05,24
11.7,24,13.95,29
11.6,29,12.95,33
12.1,27,13.95,26
11.7,23,13.55,23
11,19,12.55,21
12.2,17,12.15,23
11.6,18,12.05,24
12.4,20,12.15,27
12,18,11.65,31
11,18,16.15,25
11.8,8,19.45,20
9.9,19,21.45,18
8.3,357,22.95,15
5.5,351,24.35,11
3.3,312,25.65,10
9.9,219,22.75,19
8.2,223,22.45,19
8.4,220,21.85,22
7.2,198,21.25,24
6.5,208,20.15,27
5.6,216,18.35,34
2,232,16.25,40
2.1,12,15.65,42
5.7,19,15.95,36
10.6,16,13.65,31
10.3,14,11.95,34
10.4,8,11.35,36
10.8,7,10.55,37
12.1,4,11.75,33
10.1,7,12.55,30
9.5,11,11.05,31
11.2,25,11.15,34
11.6,12,12.95,39
10.2,13,15.25,34
11.6,7,18.85,28
11.1,3,21.35,23
8.9,2,23.25,18
5,10,24.75,12
9.7,219,22.25,26
9.7,226,20.85,31
8.6,214,20.65,33
6.8,199,20.35,35
7.5,212,19.45,38
5.9,215,18.35,39
3.8,214,17.45,41
0.5,315,15.95,44
3.3,24,16.05,45
7.3,4,12.75,39
5.4,335,12.65,45
9.7,10,12.35,39
10.4,16,11.25,50
12.2,13,11.65,47
11.9,21,12.45,40
12.1,10,11.15,38
12.6,16,11.05,42
12.5,25,11.35,45
13.3,20,13.15,47
12.8,13,15.95,39
12.3,7,18.25,30
11,6,20.65,24
8.6,3,22.45,17
4.6,9,23.65,13
8.4,227,22.25,19
8.5,223,22.65,19
8.1,222,22.25,23
8.6,206,21.05,29
6.1,202,19.75,31
7.3,227,18.45,34
4.5,221,16.35,42
0.4,215,15.05,47
2.1,89,15.05,47
8.1,22,14.75,21
7.4,359,13.45,23
11.2,12,12.35,28
11.2,13,12.05,30
10.8,10,10.15,32
10,12,10.05,32
10.9,17,10.25,31
11.8,34,11.05,28
10.9,35,11.75,27
10.7,27,13.95,26
11.7,16,17.35,23
11.1,9,19.25,22
9.2,13,21.35,14
6.6,337,22.75,8
4.1,24,23.85,6
3.7,228,24.75,6
7.1,230,23.75,13
7.8,211,23.05,12
7.8,220,22.65,12
7.1,227,21.75,15
6.3,219,20.75,18
5.1,223,19.15,24
1.9,228,17.35,28
0.3,33,16.15,28
1.1,92,16.15,32
2.4,48,15.85,32
4.3,354,15.65,33
8.3,354,13.95,27
9.4,13,13.45,20
9.2,26,16.05,17
8.4,354,13.15,20
9.8,16,13.15,22
10,18,13.15,20
9.8,17,13.85,20
8,12,16.45,19
5,9,20.35,15
2,211,22.85,11
3.1,305,23.85,9
2.9,243,25.65,7
8.4,233,24.85,12
8.5,219,23.65,10
6,228,23.55,11
6,222,22.75,12
7.4,220,22.35,13
7.2,222,21.35,15
6.2,227,19.75,16
2.7,232,17.45,19
0.3,354,16.35,20
1,31,16.55,21
6.4,13,15.25,19
5.8,1,13.35,26
9.4,1,13.15,26
9.9,12,11.95,22
10,9,11.45,24
9.7,16,14.25,24
8.9,11,11.95,28
9.3,18,15.75,19
10.1,13,13.55,23
6.7,24,15.55,20
3.5,48,20.15,16
4.2,347,22.65,14
2.8,268,24.35,11
2.9,345,26.05,9
8.8,221,24.55,14
9.2,220,23.85,14
8.9,219,22.85,15
8.5,223,22.25,15
6.5,223,21.75,16
7.1,221,20.55,19
5.6,228,19.15,21
2.1,244,17.35,21
0.5,293,16.35,22
4.2,10,16.85,24
7.9,7,15.15,22
9.5,11,13.95,19
10.9,9,13.45,17
10.5,8,13.05,17
9.9,13,13.95,15
9.3,13,15.45,17
10.7,13,14.25,15
8.8,357,13.25,15
8.3,7,13.85,14
6.7,4,16.35,13
2.2,269,20.95,15
2.4,195,22.05,18
3.6,219,23.15,16
4.3,185,24.35,13
5.1,199,24.65,12
8.4,224,23.95,11
8.3,227,23.15,10
7.7,225,22.75,11
7.3,234,22.05,13
5.8,220,21.35,13
4.9,223,20.45,13
2.3,240,18.45,14
1.1,287,17.55,16
0,15,17.65,17
6.2,10,17.05,15
7.4,7,16.25,19
8,11,15.25,23
8.2,13,14.55,24
8.6,16,14.05,25
8.3,10,14.95,23
9.4,12,14.85,22
10.7,16,13.95,23
10.3,14,13.95,23
7.9,9,15.25,22
7.2,6,20.75,16
2.8,337,23.35,14
3.7,242,24.65,12
6.1,220,25.15,13
8.9,232,25.35,14
9,233,24.55,14
7.2,215,23.55,14
7.1,211,23.75,13
5.9,214,23.15,12
5.3,209,22.45,13
4.7,214,21.35,16
1.8,241,18.85,16
0,12,17.95,16
2.7,9,18.35,24
8.4,13,15.75,21
8.6,9,15.45,26
10.8,11,14.65,25
10.6,20,13.25,26
10.9,20,15.35,20
10,11,15.25,19
12,11,12.85,19
11.4,10,13.65,20
11.7,11,14.55,19
9.9,10,15.85,18
8.8,4,20.75,15
7.8,6,23.25,9
6.7,5,24.45,9
4.4,317,25.15,10
7,223,22.55,23
7.4,224,22.95,21
8.5,219,21.55,25
8.5,213,21.25,23
6.6,216,20.35,21
6.3,202,19.65,22
4.4,223,18.45,15
1.7,259,16.55,20
2.1,64,16.55,13
4.3,43,17.35,11
5.8,7,14.35,20
9.8,9,11.85,26
8.4,11,10.85,13
10.4,6,10.65,18
11.6,2,11.95,26
10.3,29,11.65,26
11.1,8,10.35,25
9.5,15,11.45,27
8.7,27,11.15,26
7.2,26,13.85,20
6.5,18,19.85,12
7.1,351,21.95,12
5.4,328,23.15,10
5.4,3,25.15,7
8.8,211,24.65,8
8.1,223,23.45,10
7.6,214,22.95,12
8.7,213,22.65,13
7.6,216,21.35,13
5.8,221,20.25,12
4.3,231,19.45,12
1.9,256,17.35,15
0.8,313,15.85,23
1.8,83,16.45,24
2.5,56,16.55,20
8.5,4,13.75,23
9.4,1,11.35,29
9.9,9,10.95,23
9.8,13,11.85,17
7.3,335,11.25,19
8.3,6,11.75,20
9.7,12,12.05,22
10.6,12,12.15,22
8.1,13,15.45,18
6.3,11,20.05,14
3.3,348,22.55,12
2.9,273,24.35,10
6.6,222,24.15,10
7.1,230,24.15,11
8.7,220,24.35,10
8.1,206,23.35,11
6.4,214,22.65,10
6.1,223,21.75,10
6,213,20.95,11
4.9,225,19.85,12
1.2,265,17.55,16
1.1,359,17.25,16
2.1,339,17.45,17
4.9,5,16.95,16
8.9,353,17.25,18
9.8,8,13.25,20
10.6,14,14.95,18
10.2,11,14.85,17
10.4,8,14.55,17
9.5,13,13.95,18
7.8,17,14.55,20
9.3,11,14.15,20
7.6,9,16.65,16
4.4,4,20.85,13
2,202,23.45,11
4,193,24.25,11
4.6,202,24.75,11
6.2,235,25.15,12
6.4,230,24.95,13
5.9,226,24.45,12
5.5,223,24.15,12
6.8,211,23.15,14
6.6,208,22.25,17
5.4,213,20.85,18
1.7,232,18.65,20
1.1,290,17.95,21
4.6,13,18.25,22
7.2,1,16.35,22
11,26,16.65,23
11.2,13,13.55,27
11.3,13,13.75,29
11.8,11,12.55,37
10.7,13,12.55,34
10.1,11,13.35,30
9.8,13,14.05,27
9.9,7,13.05,28
8.4,12,15.85,24
5.9,5,21.15,17
3.6,353,23.25,11
2.2,14,25.25,9
3.6,346,26.65,9
6.2,217,26.05,10
7.1,220,25.35,12
8.5,221,24.85,12
7.6,205,23.75,13
7.4,210,23.05,14
7.4,224,21.65,16
5.6,226,20.05,17
2.2,244,17.75,21
0.7,170,16.65,22
1.4,344,17.45,21
6.3,14,15.85,22
8,3,14.95,29
10.3,11,12.95,41
12.1,10,12.45,43
12,12,13.15,40
11.7,9,13.45,40
12.3,17,13.25,39
12.2,19,12.55,41
11.8,16,12.65,40
8.6,18,16.25,32
11.6,7,20.45,24
9.1,2,22.45,16
6.9,12,23.65,15
5.6,235,24.65,17
9.2,221,22.15,23
9.9,232,22.05,26
10.7,236,21.25,28
8.2,234,20.55,28
6.6,213,19.45,31
4.5,223,18.85,34
2.7,191,17.55,37
3.7,232,15.65,46
1.6,217,13.95,47
2.2,2,13.85,51
4.3,7,13.95,49
11.4,14,12.35,61
9.2,14,10.95,63
9.4,27,11.15,63
10,17,10.05,69
9.5,25,9.95,70
9.9,35,10.95,66
11.1,28,11.65,63
10,19,10.85,68
10.7,11,13.65,59
11.7,1,16.65,51
11.7,2,18.45,45
13,13,19.95,33
11,12,20.95,30
7.6,354,21.75,28
7.3,239,19.15,43
7.2,222,17.75,48
5.9,221,17.45,49
6,215,16.45,53
5.5,210,15.75,56
3.1,217,14.45,60
1,181,13.75,62
3.1,42,14.55,51
6.3,355,13.55,50
9.5,32,12.45,61
8.9,27,12.05,54
10.4,17,12.15,50
11.8,7,11.45,57
11.8,16,12.15,57
11.8,11,13.15,53
9.9,16,12.85,57
9,22,12.75,66
12.1,25,12.55,67
11.3,22,15.25,59
12.8,13,17.65,45
11.8,16,19.25,35
10.8,11,20.55,29
7.9,13,21.45,25
5.6,337,22.55,20
4.7,219,23.75,27
8.1,220,20.85,37
7.5,223,19.55,42
7.6,203,18.05,45
6.6,218,16.75,49
3.9,212,15.05,57
1.1,211,14.05,61
0.9,113,13.65,63
5.1,9,13.55,59
7.1,31,14.15,55
8.2,23,12.85,59
8.4,18,12.45,63
11.5,26,12.85,61
11.1,19,13.85,58
11.3,11,10.65,70
12.5,15,10.75,68
11.6,11,10.45,71
9.9,9,10.15,71
7.8,6,14.05,56
11.5,11,18.65,41
10.8,12,19.75,38
7.9,2,21.45,28
4.5,353,22.95,19
3.3,340,23.55,16
8.1,228,21.55,33
9.1,224,21.05,35
7.7,217,20.25,38
6.6,209,19.55,41
7.2,198,18.95,42
6.5,198,17.65,46
4.6,186,16.45,50
1.6,168,15.55,56
4.5,91,14.75,57
2.6,78,15.25,54
4,5,14.55,54
6.3,14,13.25,59
2.1,337,12.55,60
4.9,4,14.25,53
4.5,47,13.95,52
4,19,14.05,51
2,11,15.05,47
5.3,17,14.55,48
4.1,21,16.35,43
1.6,288,20.65,34
3.5,210,21.05,30
3.4,194,22.15,26
3.7,205,23.65,22
5.4,210,24.35,21
8.5,227,24.45,22
9,226,23.65,25
8.6,222,22.55,27
7.8,208,22.25,24
7.7,206,21.35,26
6.4,209,19.15,38
2.1,219,17.45,43
1,201,16.15,44
1.9,348,15.75,46
3.1,340,16.25,42
7.2,13,14.15,44
7.5,17,14.05,46
5.9,14,15.45,39
7.3,14,14.05,45
8.5,15,13.55,46
8.1,14,14.75,42
8.7,13,13.25,47
8.5,15,14.25,44
7.3,12,15.35,42
3.7,5,19.45,32
1.2,233,21.95,25
3.1,186,23.05,20
5.1,214,24.35,18
6.7,210,25.15,18
7.9,220,24.55,18
8.2,223,23.85,19
8.2,199,23.85,20
7.3,199,22.55,20
6.3,214,21.55,21
4.5,236,19.75,24
1.8,254,17.75,26
1.5,7,16.75,28
2.1,357,16.95,29
5.8,3,16.45,29
7.7,9,15.75,33
9.8,11,13.85,40
9.8,12,13.65,41
9,9,12.55,41
10,11,11.85,42
10.4,10,12.45,37
11.8,11,12.15,36
11.8,12,12.25,36
9.9,10,14.45,32
9,3,19.45,26
8.1,360,22.05,19
4.2,16,23.95,12
3.3,333,25.45,9
7.3,227,25.85,13
6.7,223,24.75,14
8.3,220,24.15,13
7,228,23.45,13
7.1,222,21.95,14
6.3,223,21.05,15
4.4,227,19.25,15
1.2,249,17.25,17
2.4,5,16.95,17
6.7,8,15.55,18
8.6,4,15.75,25
8.6,20,14.75,33
7.4,8,15.15,30
8.1,2,14.85,30
7.9,3,13.55,30
10.8,12,14.45,28
10.7,14,14.85,28
11.9,12,14.25,30
11.2,13,11.95,36
9.3,19,16.45,29
9.8,19,20.75,18
9.1,8,22.75,14
5.7,347,24.25,12
3.6,350,25.75,10
7.2,224,25.65,13
9.5,216,24.95,13
8.6,228,24.65,12
8,225,23.75,10
7.1,217,22.15,13
5.7,215,21.25,12
3.6,225,19.45,16
1.1,305,17.45,19
3.7,18,18.35,15
10.2,15,15.45,16
10.9,24,15.85,16
11.6,18,14.95,16
12.4,17,14.75,17
12.8,21,15.05,14
12.5,10,12.25,17
12.7,10,12.35,17
13.2,14,12.05,19
11.9,12,11.15,17
9.6,16,10.75,17
6.1,8,13.55,15
7.7,5,19.05,11
7.2,359,21.65,5
4.7,280,23.55,3
